codigo,descricao,cod_descricao
11728,Direitos Políticos - Suspensão De Direitos Políticos,11728:Direitos Políticos - Suspensão De Direitos Políticos
3506,Emprego De Processo Proibido/Substância Não Permitida,3506:Emprego De Processo Proibido/Substância Não Permitida
9787,Emprego De Processo Proibido/Substância Não Permitida,9787:Emprego De Processo Proibido/Substância Não Permitida
12842,Expedição De Diplomas E Omissão Na Entrega Das Notas,12842:Expedição De Diplomas E Omissão Na Entrega Das Notas
5927,"Incidência Sobre 1/3 De Férias (Art. 7º, Xvii Da Cf)","5927:Incidência Sobre 1/3 De Férias (Art. 7º, Xvii Da Cf)"
12393,Inelegibilidade - Exclusão Do Exercício De Profissão,12393:Inelegibilidade - Exclusão Do Exercício De Profissão
3596,Inserção De Dados Falsos Em Sistema De Informações ,3596:Inserção De Dados Falsos Em Sistema De Informações 
11432,Não Observância De Chamamento De Eleitores Para Votar,11432:Não Observância De Chamamento De Eleitores Para Votar
11689,Registro De Comitê Financeiro - Eleição Majoritária,11689:Registro De Comitê Financeiro - Eleição Majoritária
11690,Registro De Comitê Financeiro - Eleição Proporcional,11690:Registro De Comitê Financeiro - Eleição Proporcional
6129,Rmi Cuja Salário-De-Benefício Supera Menor Valor Teto,6129:Rmi Cuja Salário-De-Benefício Supera Menor Valor Teto
6055,Tempo De Serviço Rural/Contribuições Não Recolhidas,6055:Tempo De Serviço Rural/Contribuições Não Recolhidas
10823,Uso De Símbolos Governamentais Em Propaganda Eleitoral,10823:Uso De Símbolos Governamentais Em Propaganda Eleitoral
11776,Veiculação De Propaganda Partidária - Em Inserções,11776:Veiculação De Propaganda Partidária - Em Inserções
9871,"Contra A Segurança Nacional, A Ordem Política E Social","9871:Contra A Segurança Nacional, A Ordem Política E Social"
5876,Corrupção Ativa Em Transação Comercial Internacional,5876:Corrupção Ativa Em Transação Comercial Internacional
9930,Corrupção Ativa Em Transação Comercial Internacional,9930:Corrupção Ativa Em Transação Comercial Internacional
10414,Criação / Instalação / Prosseguimento / Encerramento,10414:Criação / Instalação / Prosseguimento / Encerramento
11007,Crime De Moeda Falsa Praticado Por Funcionário Público,11007:Crime De Moeda Falsa Praticado Por Funcionário Público
11514,Divulgação De Propaganda Eleitoral No Dia Da Eleição,11514:Divulgação De Propaganda Eleitoral No Dia Da Eleição
3452,Frustração De Direitos Assegurados Por Lei Trabalhista,3452:Frustração De Direitos Assegurados Por Lei Trabalhista
9944,Fuga De Pessoa Presa Ou Submetida A Medida De Segurança,9944:Fuga De Pessoa Presa Ou Submetida A Medida De Segurança
11596,Inelegibilidade - Abuso Do Poder Econômico Ou Político,11596:Inelegibilidade - Abuso Do Poder Econômico Ou Político
9798,Outras Substâncias Nocivas A Saúde Pública (Art. 278),9798:Outras Substâncias Nocivas A Saúde Pública (Art. 278)
6173,Pedidos Genéricos Relativos Aos Benefícios Em Espécie,6173:Pedidos Genéricos Relativos Aos Benefícios Em Espécie
11675,Propaganda Política - Propaganda Eleitoral - Televisão,11675:Propaganda Política - Propaganda Eleitoral - Televisão
9663,Redução A Condição Análoga À De Escravo (Art. 149),9663:Redução A Condição Análoga À De Escravo (Art. 149)
3483,Simulação De Autoridade Para Celebração De Casamento,3483:Simulação De Autoridade Para Celebração De Casamento
9765,Simulação De Autoridade Para Celebração De Casamento,9765:Simulação De Autoridade Para Celebração De Casamento
6054,Tempo De Serviço Urbano/Contribuições Não Recolhidas,6054:Tempo De Serviço Urbano/Contribuições Não Recolhidas
10917,Aborto Provocado Pela Gestante Ou Com O Seu Consentimento,10917:Aborto Provocado Pela Gestante Ou Com O Seu Consentimento
3610,Crimes Contra O Serviço Postal E O Serviço De Telegrama,3610:Crimes Contra O Serviço Postal E O Serviço De Telegrama
3647,Crimes Praticados Contra Os Índios E A Cultura Indígena,3647:Crimes Praticados Contra Os Índios E A Cultura Indígena
3637,Crimes Previstos No Estatuto Da Criança E Do Adolescente,3637:Crimes Previstos No Estatuto Da Criança E Do Adolescente
9518,Efeito Suspensivo / Impugnação / Embargos À Execução,9518:Efeito Suspensivo / Impugnação / Embargos À Execução
10995,Falsidade Ideológica Praticada Por Funcionário Público,10995:Falsidade Ideológica Praticada Por Funcionário Público
10816,Falsificação De Documento Público Para Fins Eleitorais,10816:Falsificação De Documento Público Para Fins Eleitorais
10683,Fato Superveniente Ao Término Do Prazo Para Impugnação,10683:Fato Superveniente Ao Término Do Prazo Para Impugnação
2029,Fgts Mas Em Outro Ramo Na Árvore Da Justiça Do Trabalho,2029:Fgts Mas Em Outro Ramo Na Árvore Da Justiça Do Trabalho
3456,Frustração De Lei Sobre A Nacionalização Do Trabalho ,3456:Frustração De Lei Sobre A Nacionalização Do Trabalho 
3586,Fuga De Pessoa Presa Ou Submetida A Medida De Segurança ,3586:Fuga De Pessoa Presa Ou Submetida A Medida De Segurança 
6030,Gatt - &Quot;Acordo Geral Sobre Tarifas E Comércio&Quot;,6030:Gatt - &Quot;Acordo Geral Sobre Tarifas E Comércio&Quot;
10711,Gratificação De Suporte Às Atividades Escolares - Gsae,10711:Gratificação De Suporte Às Atividades Escolares - Gsae
3481,Induzimento A Erro Essencial E Ocultação De Impedimento,3481:Induzimento A Erro Essencial E Ocultação De Impedimento
9763,Induzimento A Erro Essencial E Ocultação De Impedimento,9763:Induzimento A Erro Essencial E Ocultação De Impedimento
3427,Introdução Ou Abandono De Animais Em Propriedade Alheia,3427:Introdução Ou Abandono De Animais Em Propriedade Alheia
9788,Invólucro Ou Recipiente Com Falsa Indicação (Art. 275),9788:Invólucro Ou Recipiente Com Falsa Indicação (Art. 275)
5953,Ipva - Imposto Sobre Propriedade De Veículos Automotores,5953:Ipva - Imposto Sobre Propriedade De Veículos Automotores
11659,Propaganda Política - Propaganda Eleitoral - Bem Tombado,11659:Propaganda Política - Propaganda Eleitoral - Bem Tombado
11872,Sistema De Proteção Especial A Vítimas E A Testemunhas,11872:Sistema De Proteção Especial A Vítimas E A Testemunhas
3462,Ultraje / Impedimento Ou Perturbação De Culto Religioso,3462:Ultraje / Impedimento Ou Perturbação De Culto Religioso
9739,Ultraje / Impedimento Ou Perturbação De Culto Religioso,9739:Ultraje / Impedimento Ou Perturbação De Culto Religioso
3546,Adulteração De Sinal Identificador De Veículo Automotor,3546:Adulteração De Sinal Identificador De Veículo Automotor
9827,Adulteração De Sinal Identificador De Veículo Automotor,9827:Adulteração De Sinal Identificador De Veículo Automotor
5897,Associação Para A Produção E Tráfico E Condutas Afins,5897:Associação Para A Produção E Tráfico E Condutas Afins
9864,Associação Para A Produção E Tráfico E Condutas Afins,9864:Associação Para A Produção E Tráfico E Condutas Afins
12362,Autorização De Divulgação De Publicidade Institucional,12362:Autorização De Divulgação De Publicidade Institucional
6027,Autorização Para Impressão De Documentos Fiscais - Aidf,6027:Autorização Para Impressão De Documentos Fiscais - Aidf
11502,Coação Visando A Obtenção De Voto Ou A Sua Abstenção,11502:Coação Visando A Obtenção De Voto Ou A Sua Abstenção
10166,Conselhos Regionais De Fiscalização Profissional E Afins,10166:Conselhos Regionais De Fiscalização Profissional E Afins
6045,"Contribuições Para O Sebrae, Sesc, Senac, Senai E Outros","6045:Contribuições Para O Sebrae, Sesc, Senac, Senai E Outros"
11006,Crime De Desvio E/Ou Circulação De Moeda Não Autorizada,11006:Crime De Desvio E/Ou Circulação De Moeda Não Autorizada
3653,Crimes Relacionados À Comissão Parlamentar De Inquérito,3653:Crimes Relacionados À Comissão Parlamentar De Inquérito
10123,Desapropriação Por Interesse Social Comum / L 4.132/1962,10123:Desapropriação Por Interesse Social Comum / L 4.132/1962
11483,Divulgação De Fatos Inverídicos Na Propaganda Eleitoral,11483:Divulgação De Fatos Inverídicos Na Propaganda Eleitoral
9832,Emprego Irregular De Verbas Ou Rendas Públicas (Art. 315),9832:Emprego Irregular De Verbas Ou Rendas Públicas (Art. 315)
3562,Exercício Funcional Ilegalmente Antecipado Ou Prolongado ,3562:Exercício Funcional Ilegalmente Antecipado Ou Prolongado 
10722,Gratificação De Desempenho De Atividade Jurídica - Gdaj,10722:Gratificação De Desempenho De Atividade Jurídica - Gdaj
11489,"Inutilização, Alteração Ou Perturbação De Propaganda","11489:Inutilização, Alteração Ou Perturbação De Propaganda"
10690,Ipmf - Imposto Provisório Sobre Movimentação Financeira,10690:Ipmf - Imposto Provisório Sobre Movimentação Financeira
9727,Paralisação De Trabalho De Interesse Coletivo (Art. 201),9727:Paralisação De Trabalho De Interesse Coletivo (Art. 201)
2275,Piso Salarial Da Categoria / Salário Mínimo Profissional,2275:Piso Salarial Da Categoria / Salário Mínimo Profissional
11658,Propaganda Política - Propaganda Eleitoral - Bem Público,11658:Propaganda Política - Propaganda Eleitoral - Bem Público
11660,Propaganda Política - Propaganda Eleitoral - Boca De Urna,11660:Propaganda Política - Propaganda Eleitoral - Boca De Urna
12580,Regularização De Histórico - Cancelamento Por Equívoco,12580:Regularização De Histórico - Cancelamento Por Equívoco
11422,Tráfico Interno De Pessoa Para Fim De Exploração Sexual,11422:Tráfico Interno De Pessoa Para Fim De Exploração Sexual
11460,Tráfico Interno De Pessoa Para Fim De Exploração Sexual,11460:Tráfico Interno De Pessoa Para Fim De Exploração Sexual
5901,Condução De Embarcação Ou Aeronave Sob Efeito De Drogas,5901:Condução De Embarcação Ou Aeronave Sob Efeito De Drogas
9868,Condução De Embarcação Ou Aeronave Sob Efeito De Drogas,9868:Condução De Embarcação Ou Aeronave Sob Efeito De Drogas
6069,Contribuição Sobre Nota Fiscal De Execução De Serviços,6069:Contribuição Sobre Nota Fiscal De Execução De Serviços
11780,Crimes Contra O Ordenamento Urbano E O Patrimônio Cultural,11780:Crimes Contra O Ordenamento Urbano E O Patrimônio Cultural
10124,Desapropriação Por Interesse Social Para Reforma Agrária,10124:Desapropriação Por Interesse Social Para Reforma Agrária
11210,Desenho Ou Levantamento De Plano Ou Planta De Local Militar,11210:Desenho Ou Levantamento De Plano Ou Planta De Local Militar
11700,Doação De Recursos Acima Do Limite Legal - Pessoa Física,11700:Doação De Recursos Acima Do Limite Legal - Pessoa Física
5839,Fraude Para Recebimento De Indenização Ou Valor De Seguro,5839:Fraude Para Recebimento De Indenização Ou Valor De Seguro
9711,Fraude Para Recebimento De Indenização Ou Valor De Seguro,9711:Fraude Para Recebimento De Indenização Ou Valor De Seguro
10708,Gratificação De Estímulo À Produção Individual - Gepi,10708:Gratificação De Estímulo À Produção Individual - Gepi
11940,Inclusão Do 13º Salário (Gratificação Natalina) No Pbc,11940:Inclusão Do 13º Salário (Gratificação Natalina) No Pbc
12406,Nulidade - Ausência De Intimação Do Ministério Público,12406:Nulidade - Ausência De Intimação Do Ministério Público
9917,Praticados Por Particular Contra A Administração Em Geral,9917:Praticados Por Particular Contra A Administração Em Geral
12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,12637:Propaganda Política - Propaganda Eleitoral - Redes Sociais
12636,Propaganda Política - Propaganda Eleitoral - Telemarketing,12636:Propaganda Política - Propaganda Eleitoral - Telemarketing
11492,Realização De Propaganda Eleitoral Em Língua Estrangeira,11492:Realização De Propaganda Eleitoral Em Língua Estrangeira
3538,Reprodução Ou Adulteração De Selo Ou Peça Filatélica ,3538:Reprodução Ou Adulteração De Selo Ou Peça Filatélica 
11516,Subscrição De Mais De Uma Ficha De Filiação Partidária,11516:Subscrição De Mais De Uma Ficha De Filiação Partidária
11518,Subscrição De Mais De Uma Ficha De Filiação Partidária,11518:Subscrição De Mais De Uma Ficha De Filiação Partidária
5968,Taxa De Fiscalização Da Comissão De Valores Mobiliários,5968:Taxa De Fiscalização Da Comissão De Valores Mobiliários
11058,Cassação De Licença Para Direção De Veículo Motorizado,11058:Cassação De Licença Para Direção De Veículo Motorizado
10002,Comercialização Sem Restrições De Gêneros Alimentícios,10002:Comercialização Sem Restrições De Gêneros Alimentícios
9734,Contra O Sentimento Religioso E Contra O Respeito Aos Mortos,9734:Contra O Sentimento Religioso E Contra O Respeito Aos Mortos
12774,Custódia De Doente Mental Sem Autorização Do Responsável,12774:Custódia De Doente Mental Sem Autorização Do Responsável
11454,Desatendimento À Requisição De Veículo Ou Embarcação  ,11454:Desatendimento À Requisição De Veículo Ou Embarcação  
12343,"Fabrico, Comércio Ou Detenção De Arma Branca Ou Munição","12343:Fabrico, Comércio Ou Detenção De Arma Branca Ou Munição"
5898,Financiamento Ou Custeio De Produção Ou Tráfico De Drogas,5898:Financiamento Ou Custeio De Produção Ou Tráfico De Drogas
9865,Financiamento Ou Custeio De Produção Ou Tráfico De Drogas,9865:Financiamento Ou Custeio De Produção Ou Tráfico De Drogas
10720,Gratificação De Desempenho De Atividade Tributária - Gdat,10720:Gratificação De Desempenho De Atividade Tributária - Gdat
9178,Inexequibilidade Do Título / Inexigibilidade Da Obrigação,9178:Inexequibilidade Do Título / Inexigibilidade Da Obrigação
11431,Intervenção Indevida De Autoridade Junto À Mesa Receptora,11431:Intervenção Indevida De Autoridade Junto À Mesa Receptora
11524,Irregularidades Dos Dados Publicados Em Pesquisas Eleitorais,11524:Irregularidades Dos Dados Publicados Em Pesquisas Eleitorais
11441,Negativa Ou Retardamento De Inscrição Sem Fundamento Legal,11441:Negativa Ou Retardamento De Inscrição Sem Fundamento Legal
12567,Pedido De Dispensa De Convocação Para Trabalhos Eleitorais,12567:Pedido De Dispensa De Convocação Para Trabalhos Eleitorais
12568,Pedido De Dispensa De Convocação Para Trabalhos Eleitorais,12568:Pedido De Dispensa De Convocação Para Trabalhos Eleitorais
11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,11656:Propaganda Política - Propaganda Eleitoral - Bem Particular
11617,Registro De Candidatura - Preenchimento De Vaga Remanescente,11617:Registro De Candidatura - Preenchimento De Vaga Remanescente
12576,Regularização De Histórico - Exclusão De Códigos De Ase,12576:Regularização De Histórico - Exclusão De Códigos De Ase
10512,Responsabilidade Civil Do Militar - Indenização Ao Erário,10512:Responsabilidade Civil Do Militar - Indenização Ao Erário
9844,Violação Do Sigilo De Proposta De Concorrência (Art. 326),9844:Violação Do Sigilo De Proposta De Concorrência (Art. 326)
6185,Averbação/Cômputo Do Tempo De Serviço Como Aluno Aprendiz,6185:Averbação/Cômputo Do Tempo De Serviço Como Aluno Aprendiz
6182,Averbação/Cômputo/Conversão De Tempo De Serviço Especial,6182:Averbação/Cômputo/Conversão De Tempo De Serviço Especial
6126,"Benefício Mínimo A Partir Da Cf/88 (Art. 201, § 2º Cf/88)","6126:Benefício Mínimo A Partir Da Cf/88 (Art. 201, § 2º Cf/88)"
9817,"Certidão Ou Atestado Ideologicamente Falso (Art. 301, Caput)","9817:Certidão Ou Atestado Ideologicamente Falso (Art. 301, Caput)"
6080,Contribuição De Intervenção No Domínio Econômico (Cide),6080:Contribuição De Intervenção No Domínio Econômico (Cide)
9985,Direito Administrativo E Outras Matérias De Direito Público,9985:Direito Administrativo E Outras Matérias De Direito Público
11701,Doação De Recursos Acima Do Limite Legal - Pessoa Jurídica,11701:Doação De Recursos Acima Do Limite Legal - Pessoa Jurídica
11212,Entendimento Para Gerar Conflito Ou Divergência Com O Brasil,11212:Entendimento Para Gerar Conflito Ou Divergência Com O Brasil
10959,Exclusão - Receitas Transferidas A Outras Pessoas Jurídicas,10959:Exclusão - Receitas Transferidas A Outras Pessoas Jurídicas
5569,Extorsão Mediante Sequestro Seguida De Lesão Corporal Grave,5569:Extorsão Mediante Sequestro Seguida De Lesão Corporal Grave
9702,Extorsão Mediante Sequestro Seguida De Lesão Corporal Grave,9702:Extorsão Mediante Sequestro Seguida De Lesão Corporal Grave
11341,"Extravio, Sonegação Ou Inutilização De Livro Ou Documento","11341:Extravio, Sonegação Ou Inutilização De Livro Ou Documento"
12773,Internação Não Autorizada Em Estabelecimento Psiquiátrico,12773:Internação Não Autorizada Em Estabelecimento Psiquiátrico
11370,"Inutilização,Sonegação Ou Descaminho De Material Probante","11370:Inutilização,Sonegação Ou Descaminho De Material Probante"
12413,Nulidade - Execução Instaurada Antes De Condição Ou Termo,12413:Nulidade - Execução Instaurada Antes De Condição Ou Termo
5829,Nulidade E Anulação De Partilha E Adjudicação De Herança,5829:Nulidade E Anulação De Partilha E Adjudicação De Herança
12638,Propaganda Política - Propaganda Eleitoral - Impulsionamento,12638:Propaganda Política - Propaganda Eleitoral - Impulsionamento
11682,Propaganda Política - Propaganda Eleitoral - Pintura Em Muro,11682:Propaganda Política - Propaganda Eleitoral - Pintura Em Muro
12467,"Questões De Alta Complexidade, Grande Impacto E Repercussão","12467:Questões De Alta Complexidade, Grande Impacto E Repercussão"
11515,Retenção De Título Ou Comprovante De Alistamento Eleitoral,11515:Retenção De Título Ou Comprovante De Alistamento Eleitoral
11333,"Subtração Ou Inutilização De Livro, Processo Ou Documento","11333:Subtração Ou Inutilização De Livro, Processo Ou Documento"
11285,"Uso Indevido Por Militar De Uniforme, Distintivo Ou Insígnia","11285:Uso Indevido Por Militar De Uniforme, Distintivo Ou Insígnia"
6076,Afrmm/Adicional Ao Frete Para Renovação Da Marinha Mercante ,6076:Afrmm/Adicional Ao Frete Para Renovação Da Marinha Mercante 
12640,Arquivamento De Procedimento Investigatório Criminal - Pic-Mp,12640:Arquivamento De Procedimento Investigatório Criminal - Pic-Mp
10737,Ausência De Pressupostos De Constituição E Desenvolvimento ,10737:Ausência De Pressupostos De Constituição E Desenvolvimento 
1789,Complemento Temporário Variável De Ajuste Ao Piso De Mercado,1789:Complemento Temporário Variável De Ajuste Ao Piso De Mercado
5882,Crimes Contra Indicações Geeográficas E Demais Indicações,5882:Crimes Contra Indicações Geeográficas E Demais Indicações
3428,"Dano Em Coisa De Valor Artístico, Arqueológico Ou Histórico","3428:Dano Em Coisa De Valor Artístico, Arqueológico Ou Histórico"
11452,Desobediência A Ordens Ou Instruções Da Justiça Eleitoral ,11452:Desobediência A Ordens Ou Instruções Da Justiça Eleitoral 
11727,Direitos Políticos - Restabelecimento Dos Direitos Políticos,11727:Direitos Políticos - Restabelecimento Dos Direitos Políticos
3509,"Exercício Ilegal Da Medicina, Arte Dentária Ou Farmacêutica","3509:Exercício Ilegal Da Medicina, Arte Dentária Ou Farmacêutica"
3551,"Extravio, Sonegação Ou Inutilização De Livro Ou Documento ","3551:Extravio, Sonegação Ou Inutilização De Livro Ou Documento "
9818,"Falsidade Material De Atestado Ou Certidão (Art. 301, § 1º)","9818:Falsidade Material De Atestado Ou Certidão (Art. 301, § 1º)"
12407,Nulidade - Citação Sem Observância Das Prescrições Legais,12407:Nulidade - Citação Sem Observância Das Prescrições Legais
11666,Propaganda Política - Propaganda Eleitoral - Debate Político,11666:Propaganda Política - Propaganda Eleitoral - Debate Político
11433,Práticas Irregulares Que Determinam A Anulação Da Votação,11433:Práticas Irregulares Que Determinam A Anulação Da Votação
6172,Regra De Transição Para Aposentadoria - &Quot;Pedágio&Quot;,6172:Regra De Transição Para Aposentadoria - &Quot;Pedágio&Quot;
12578,Regularização De Histórico - Lançamento De Códigos De Ase,12578:Regularização De Histórico - Lançamento De Códigos De Ase
6119,"Rmi - Renda Mensal Inicial, Reajustes E Revisões Específicas","6119:Rmi - Renda Mensal Inicial, Reajustes E Revisões Específicas"
5877,Tráfico De Influência Em Transação Comercial Internacional,5877:Tráfico De Influência Em Transação Comercial Internacional
9931,Tráfico De Influência Em Transação Comercial Internacional,9931:Tráfico De Influência Em Transação Comercial Internacional
12800,Valorização Do Magistério E Dos Profissionais Da Educação,12800:Valorização Do Magistério E Dos Profissionais Da Educação
10001,Comercialização Sem Restrições De Produtos Industrializados,10001:Comercialização Sem Restrições De Produtos Industrializados
6087,Cpmf/Contribuição Provisória Sobre Movimentação Financeira,6087:Cpmf/Contribuição Provisória Sobre Movimentação Financeira
11414,Crime/Contravenção Decorrente De Conflito Fundiário Coletivo,11414:Crime/Contravenção Decorrente De Conflito Fundiário Coletivo
3611,"Crimes Contra A Segurança Nacional, A Ordem Política E Social","3611:Crimes Contra A Segurança Nacional, A Ordem Política E Social"
9810,Emissão De Título Ao Portador Sem Permissão Legal (Art. 292),9810:Emissão De Título Ao Portador Sem Permissão Legal (Art. 292)
10387,Habilitação / Registro Cadastral / Julgamento / Homologação,10387:Habilitação / Registro Cadastral / Julgamento / Homologação
6128,Limitação Do Salário-De-Benefício E Da Renda Mensal Inicial,6128:Limitação Do Salário-De-Benefício E Da Renda Mensal Inicial
6127,Parcelas E Índices De Correção Do Salário-De-Contribuição,6127:Parcelas E Índices De Correção Do Salário-De-Contribuição
11474,Reconhecimento Indevido De Firma Ou Letras Para Fins Eleitorais,11474:Reconhecimento Indevido De Firma Ou Letras Para Fins Eleitorais
12579,Regularização De Histórico - Retificação De Dados Pessoais,12579:Regularização De Histórico - Retificação De Dados Pessoais
10069,Tratamento Médico-Hospitalar E/Ou Fornecimento De Medicamentos,10069:Tratamento Médico-Hospitalar E/Ou Fornecimento De Medicamentos
10987,Tráfico Ilícito De Drogas Praticado Por Funcionário Público,10987:Tráfico Ilícito De Drogas Praticado Por Funcionário Público
10514,Utilização De Embrião Humano Em Desacordo Com A Legislação,10514:Utilização De Embrião Humano Em Desacordo Com A Legislação
6074,Aitp/Adicional De Indenização Do Trabalhador Portuário Avulso,6074:Aitp/Adicional De Indenização Do Trabalhador Portuário Avulso
3503,Atentado Contra A Segurança De Serviços De Utilidade Pública ,3503:Atentado Contra A Segurança De Serviços De Utilidade Pública 
11305,"Desrespeito A Comandante, Oficial-General Ou Oficial De Serviço","11305:Desrespeito A Comandante, Oficial-General Ou Oficial De Serviço"
11211,Entendimento Para Empenhar O Brasil À Neutralidade Ou À Guerra,11211:Entendimento Para Empenhar O Brasil À Neutralidade Ou À Guerra
9736,Impedimento Ou Perturbação De Cerimônia Funerária (Art. 209),9736:Impedimento Ou Perturbação De Cerimônia Funerária (Art. 209)
9922,"Impedimento, Perturbação Ou Fraude De Concorrência (Art. 335)","9922:Impedimento, Perturbação Ou Fraude De Concorrência (Art. 335)"
10892,Medicamento / Tratamento / Cirurgia De Eficácia Não Comprovada,10892:Medicamento / Tratamento / Cirurgia De Eficácia Não Comprovada
12408,Nulidade - Intimação Sem Observância Das Prescrições Legais,12408:Nulidade - Intimação Sem Observância Das Prescrições Legais
12410,Nulidade - Intimação Sem Observância Das Prescrições Legais,12410:Nulidade - Intimação Sem Observância Das Prescrições Legais
11344,"Obstáculo À Hasta Pública, Concorrência Ou Tomada De Preços","11344:Obstáculo À Hasta Pública, Concorrência Ou Tomada De Preços"
10994,Petrechos Para Falsificação De Moeda Por Funcionário Público,10994:Petrechos Para Falsificação De Moeda Por Funcionário Público
12863,Regime Hospitalar Ou Domiciliar Durante Período De Internação,12863:Regime Hospitalar Ou Domiciliar Durante Período De Internação
12336,"Revelação De Identidade, Fotografia Ou Filmagem Do Colaborador","12336:Revelação De Identidade, Fotografia Ou Filmagem Do Colaborador"
11421,Tráfico Internacional De Pessoa Para Fim De Exploração Sexual,11421:Tráfico Internacional De Pessoa Para Fim De Exploração Sexual
11496,"Uso, Na Propaganda Eleitoral, De Símbolo De Órgãos De Governo","11496:Uso, Na Propaganda Eleitoral, De Símbolo De Órgãos De Governo"
12378,"Aposentadoria Compulsória (Art. 42, V, Lei Complementar 35/1979)","12378:Aposentadoria Compulsória (Art. 42, V, Lei Complementar 35/1979)"
6187,Averbação/Cômputo De Tempo De Serviço De Empregado Doméstico,6187:Averbação/Cômputo De Tempo De Serviço De Empregado Doméstico
11520,Coleta De Assinatura Em Mais De Uma Ficha De Registro Partidário,11520:Coleta De Assinatura Em Mais De Uma Ficha De Registro Partidário
10043,Criação E/Ou Autorização Para Funcionamento De Curso Superior,10043:Criação E/Ou Autorização Para Funcionamento De Curso Superior
11311,Crimes Praticados Por Particular Contra A Administração Militar,11311:Crimes Praticados Por Particular Contra A Administração Militar
10656,Honorários Advocatícios Em Execução Contra A Fazenda Pública,10656:Honorários Advocatícios Em Execução Contra A Fazenda Pública
10157,Organização Político-Administrativa / Administração Pública,10157:Organização Político-Administrativa / Administração Pública
11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,11655:Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa
11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,11662:Propaganda Política - Propaganda Eleitoral - Comício/Showmício
11674,Propaganda Política - Propaganda Eleitoral - Rádio Comunitária,11674:Propaganda Política - Propaganda Eleitoral - Rádio Comunitária
7926,Registro De Nascimento De Filho De Brasileiro Nascido No Exterior,7926:Registro De Nascimento De Filho De Brasileiro Nascido No Exterior
11193,"Subtração, Ocultação Ou Inutilização De Material De Socorro","11193:Subtração, Ocultação Ou Inutilização De Material De Socorro"
11063,"Suspensão Do Exercício Do Posto, Graduação, Cargo Ou Função","11063:Suspensão Do Exercício Do Posto, Graduação, Cargo Ou Função"
9741,Tráfico Internacional De Pessoa Para Fim De Exploração Sexual ,9741:Tráfico Internacional De Pessoa Para Fim De Exploração Sexual 
10789,Abuso Do Poder Político (Uso Indevido Dos Meios De Comunicação),10789:Abuso Do Poder Político (Uso Indevido Dos Meios De Comunicação)
5905,Assunção De Obrigação No Último Ano Do Mandato Ou Legislatura,5905:Assunção De Obrigação No Último Ano Do Mandato Ou Legislatura
9958,Assunção De Obrigação No Último Ano Do Mandato Ou Legislatura,9958:Assunção De Obrigação No Último Ano Do Mandato Ou Legislatura
9913,Contra A Administração Da Justiça - Lei Da Ação De Alimentos ,9913:Contra A Administração Da Justiça - Lei Da Ação De Alimentos 
11430,Crimes Contra A Organização Administrativa Da Justiça Eleitoral,11430:Crimes Contra A Organização Administrativa Da Justiça Eleitoral
5872,Crimes Praticados Por Particular Contra A Administração Em Geral,5872:Crimes Praticados Por Particular Contra A Administração Em Geral
9888,"De &Quot;Lavagem&Quot; Ou Ocultação De Bens, Direitos Ou Valores","9888:De &Quot;Lavagem&Quot; Ou Ocultação De Bens, Direitos Ou Valores"
3453,Exercício De Atividade Com Infração De Decisão Administrativa ,3453:Exercício De Atividade Com Infração De Decisão Administrativa 
12833,"Graduação (Bacharelado, Licenciatura, Profissional Tecnológica)","12833:Graduação (Bacharelado, Licenciatura, Profissional Tecnológica)"
6152,"Gratificação Natalina A Partir Da Cf/88 (Art. 201, § 6º Cf/88)","6152:Gratificação Natalina A Partir Da Cf/88 (Art. 201, § 6º Cf/88)"
12130,Homicídio Agravado Pela Prática De  Extermínio De Seres Humanos,12130:Homicídio Agravado Pela Prática De  Extermínio De Seres Humanos
12356,Recusa De Dados Sobre A Própria Identificação Ou Qualificação,12356:Recusa De Dados Sobre A Própria Identificação Ou Qualificação
10020,Registro De Trabalho Portuário/Órgão De Gestão De Mão-De-Obra,10020:Registro De Trabalho Portuário/Órgão De Gestão De Mão-De-Obra
11571,Requisição De Servidor - Renovação De Requisição De Servidor,11571:Requisição De Servidor - Renovação De Requisição De Servidor
5003,Revogação De Atos Praticados Em Prejuízo De Credores E Da Massa,5003:Revogação De Atos Praticados Em Prejuízo De Credores E Da Massa
9689,Apropriação Indébita Previdenciária (Art. 168-A E Lei 8.212/91),9689:Apropriação Indébita Previdenciária (Art. 168-A E Lei 8.212/91)
10863,Ausência De Legitimidade Para Propositura De Ação Civil Pública,10863:Ausência De Legitimidade Para Propositura De Ação Civil Pública
12867,Carga Horária De Aulas/Processo De Atribuição De Aulas E Classes,12867:Carga Horária De Aulas/Processo De Atribuição De Aulas E Classes
3457,Crimes Contra O Sentimento Religioso E Contra O Respeito Aos Mortos,3457:Crimes Contra O Sentimento Religioso E Contra O Respeito Aos Mortos
6061,Devolução De Contribuições Previdenciárias Pagas Além Do Teto,6061:Devolução De Contribuições Previdenciárias Pagas Além Do Teto
5982,Dimob/Declaração De Informações Sobre Atividades Imobilíárias,5982:Dimob/Declaração De Informações Sobre Atividades Imobilíárias
